age,income,credit_score,loan_amount
38.24083969394795,50616.55947735706,741.2549132333818,13141.631513847671
31.149177195836835,65937.05300156113,656.643489214455,16452.794987862268
28.230779996940413,67410.45279424108,667.0941755462371,18557.256520621475
41.11676288840868,63910.10648735861,684.8136985611668,16081.232394377857
45.30999522495951,51745.422692318694,632.7064538263393,28674.68287918404
44.31280119116199,49925.64948092923,659.0371070139252,15716.139530866036
26.607824767773614,59616.688935128324,676.188956322767,17222.266102565667
31.907876241487855,77590.93528889047,743.7194590356364,21021.945158014885
38.31263431403564,68154.00231891648,713.1280664500963,13989.252369619557
44.75545127122359,54440.78501870841,709.6794955683772,18021.59644121868
30.2082576215471,71575.48065972517,742.5448981083986,21587.266306250876
33.14341023336183,17271.86069054887,693.1314105800302,18335.697978087443
23.936650259939718,77231.48550558156,719.5232424964445,19533.06570550026
23.037933759193294,33904.293318328506,694.8389123533752,17353.339437758146
43.125258223941984,54563.38587895302,713.2681174699815,12427.648454096165
48.56240028570823,43204.95158060784,670.8620671194209,21607.966056696194
34.27989878419666,40579.77786418641,578.0591420861786,28774.665358236205
45.03532897892024,77412.4018106778,693.2860418906848,20092.00815391719
38.61636025047634,52984.48198032163,771.137406804997,21126.320586237747
28.548802453948756,65197.55822596073,746.3107701120796,23463.613775584297
38.61395605508414,59296.19131681224,748.2698742295586,13653.347517266504
50.38036566465969,67155.61240834682,761.8065360903109,28512.573290648026
34.64173960890049,61152.32836590383,704.4328795480719,21011.64398211401
50.64643655814006,40755.11663717146,709.8657853702798,28159.284495445543
8.802548959102555,74944.0022917071,669.1174052282825,16334.835022380053
43.21902504375224,52593.65125258031,684.1963571986475,29090.309612789126
35.870470682381715,36651.271520103735,730.7885574885571,23875.777470173914
32.009926495341325,53578.27258551131,760.1942218584409,22765.200429261793
35.91760776535502,82511.39685951466,693.02768621595,21170.12227176574
15.124310853991073,72753.3261317024,677.4905367574294,18757.356909627753
32.80328112162488,54770.21798388211,700.0263979428298,26002.658292369364
38.57112571511746,54761.13443522357,730.0603374464557,20701.799349240235
49.77894044741516,55175.47423173926,627.8072591933229,10164.651482064239
29.817297817263526,91151.21975341262,585.1909523431381,14414.067691464988
26.915063971068122,65729.0317834733,672.4731575254208,19070.771239036265
29.982429564154636,66450.62470786604,638.964378704292,21549.994915827774
44.15402117702074,75454.25181047764,674.5929901176345,19717.05755550052
38.287511096596845,63581.8373853977,692.6109840591264,26094.853948968317
29.702397962329613,56114.36781268945,677.3375795488494,10244.490679806875
40.13267433113356,57054.75226372533,772.6233767235373,20717.9396825258
35.9707754934804,58925.98110878904,716.337238230116,10910.103873064227
44.68644990532889,59441.66645235238,715.0237179805414,23798.56147742084
27.979469061226474,70914.4431545547,731.1103572021701,19527.706427789984
31.723378534022316,60779.18828710949,643.0583441109616,22098.04986012059
31.078918468678424,70989.6011582337,751.9555893710134,15680.585197051169
20.364850518678814,58789.251298371266,696.211785673227,26397.324658288755
37.96120277064576,61179.52785474136,733.5240308620606,25208.623320294257
37.610552721798896,30026.989732018385,646.4071383479923,22917.72151505944
35.05113456642461,73744.91512053722,622.3120616991968,19352.413765682795
32.65412866624853,65197.32713846989,740.8944829012514,22899.28642647566
20.84629257949586,74970.15164789479,718.8204763048758,16465.537160063257
30.79354677234641,16556.169327094663,654.8974222821245,24277.778295103562
31.572854834732304,91325.62057171091,656.5168459362653,28247.404471619604
26.97722730778381,57906.15557767239,756.2717392207385,25353.05279989593
33.387142883339905,76622.74225106275,640.5294053566336,16351.987650962952
39.040508568145384,44401.411093117036,782.1336476627981,21807.086586365513
53.8618590121053,69191.60857593855,654.9689632676066,13534.29228120676
36.74577812831839,44198.76655239516,731.9195962804191,22861.95155587838
37.57550390722764,50643.465589562926,683.5690762125507,22253.017064312695
34.25554084233833,88710.4703080018,730.1593715541171,10650.91830233918
15.812287847009586,57139.7639885498,672.7942998942904,14191.08078043818
34.73486124550783,63261.49309769584,691.8603546963853,18584.305516281165
35.60230209941027,73051.01596033131,702.045958769786,18495.70126429587
59.63242112485286,67435.22831958906,649.8906272109264,13952.615322905975
33.076390352188774,62256.28357715365,737.0412172710063,21944.89364676092
38.015473423336125,65474.41503699338,674.3393216764207,21257.36804470256
34.65288230294757,96051.23377857413,688.570004232999,19028.654340107405
23.313219623804677,59135.71804449622,650.2825312695744,16221.042499208186
46.42822814515021,63016.485700724515,571.8833170602345,25243.535632082818
42.519330326867745,75759.81594011417,690.4486118699915,28277.035565441474
42.910319470430466,76582.88899436976,820.6307710806458,17582.192580767314
25.90612545205261,77805.4545834057,739.2302143949012,16939.165414225896
49.02794310936099,69580.95333043777,699.0369810132803,22456.03832705998
20.981489372077192,42854.92630904275,686.8554585395866,18209.853101265067
40.868570938002705,84501.47298451644,701.1232946406024,19303.01399668383
56.90455625809979,42804.81910471968,727.3559557587605,23698.265758623358
25.094636748693116,64539.531978585495,640.9593592345577,10453.219562463535
29.33702270397228,48685.86224970963,755.7160847334436,26591.511624263345
35.99651365087641,59037.92480110511,735.7690657720622,20363.402621646706
29.965243458838007,64931.436154552204,735.9092862853968,17942.534277189097
19.493365689338674,64820.35823175409,721.9237869404864,19553.829228892755
35.68562974806027,66328.81131352927,700.9808328846995,19812.146775102592
24.37696286273895,84205.6690358797,733.643061798341,11343.993482775373
39.73592430635182,66803.0145227097,729.5907066870689,27474.691137266178
25.80575765766197,56337.65047064027,682.2979644529488,20206.628161353092
50.499344050175395,74461.30752432536,671.319911355155,22215.010652236877
27.167467076637628,77842.05733386961,705.0928147630993,24757.748852870216
31.779384837943244,41585.882772945115,777.4510075747594,14894.187712198498
43.135172173696695,68961.00104774786,638.044646217305,22367.35949517614
22.69135683566045,70517.59113466347,626.623736712378,18661.794545506033
37.27459934604129,55536.54744960012,708.2380420618258,24233.853876082467
48.07142754282428,80635.6021996743,702.5443850928009,9363.862898242523
18.925167654387725,57749.1661945121,708.6670832185204,19504.528498793654
36.84633858532304,61883.64680207313,712.197659895425,16985.896721080193
37.598827942484235,57403.922635741954,688.8398872682598,22161.314753170776
42.8182287177731,60233.685713722014,774.4931719301042,22350.22093684101
22.63049289121918,43555.87369657197,619.9548010761742,16461.87052588987
21.795433869157236,38399.23676108559,658.5751487609878,16439.130679119782
40.21941565616898,83917.57594837458,694.8372619925476,19446.673157213354
37.96984673233186,47295.57977522508,617.8405594422916,15516.788863423959
37.504928503458764,45129.114758155396,691.2072797783965,24209.918477260635
38.46448209496975,27699.148295944276,783.073508286401,18153.96399776277
28.199752784215093,50415.57378465746,701.0443244147981,5465.058903391793
37.322536971610035,40153.653098887524,711.5350452859342,18125.889716890968
37.93072473298681,84630.22740204554,636.991761741371,14807.280895780139
27.85648581973632,75147.25634013952,669.1819295980262,11843.620922695272
53.65774511144757,49677.74482233414,681.2401809838032,13812.866808887138
39.73832920911788,93786.53708016463,684.1142451621884,20547.04235916485
23.086965027973513,74726.48230487392,764.0821897501885,26643.204141241156
41.5655360863383,55127.529247370665,727.8845530362562,21565.9223693249
25.253183297726785,22508.9142768964,644.4271021531484,16967.4830589213
42.87084603742452,94364.13858886113,712.3252389216002,22279.520975853513
46.58595579007404,39156.41299854606,724.9110874248393,17704.548448905043
26.793176816482895,35319.018795646625,757.0074519260634,16526.99815418428
44.63376129244322,75338.5564801446,779.0270343284187,14228.186658835079
39.12780926936498,96596.28609508909,649.2452904086066,11240.855966241405
43.2206015999449,80764.09227765776,659.4571244394831,18050.381467202773
53.967929826539475,68458.63680078539,637.1211070542691,20790.26744960066
32.54611883997129,68921.31512497929,688.2990070446509,19516.88164992555
27.462638356425103,72801.23338170462,723.3179187223167,17920.165360263207
26.104855703744768,71383.92884680147,749.366725829455,15271.269696516094
26.841897150345616,64217.87135954064,696.2024488178739,23041.230958424843
34.228982905858956,61563.01655927814,684.0076238372578,13414.340400267076
38.41151974816644,59061.103081507164,707.587899612437,23880.139569217376
37.766907993300194,48690.531166999855,658.2428549184989,14988.914905366375
43.27183249036024,55789.87384699839,804.4769360847387,16237.823813234825
35.13001891877907,34605.64778706922,619.6169486440971,12666.074046921614
49.53534077157317,58524.90559807875,709.2370289447862,17492.989265571818
32.35343166762044,45171.133392736236,801.180310961482,24876.562292389895
62.20169166589619,43446.160241763435,700.3399922279999,22578.14044221978
41.25667347765006,62698.41226730218,690.4980482499253,24892.110560140176
26.428424435837172,80880.034295169,682.1277288594787,22610.712729669678
24.291075019388877,73774.74909003469,690.9804159118796,14481.650857348155
39.824724152431855,36442.490945652346,768.6424237338265,18346.053878362214
32.76537214674149,45155.57795144494,589.4069044335247,16099.004354412686
42.14000494092092,74111.56781982323,776.6716850648163,26652.8745201952
39.73237624573545,45262.68909692536,628.8021423774927,14016.056767868442
34.271710873431275,56630.50275004463,686.6673835382793,24468.488446945554
26.53206281931595,68250.78148536828,678.5377789850669,24464.769350543847
19.851527753141355,45474.83317704547,729.427663488536,29148.101008580437
30.53485047932979,61580.6325921894,620.0937824058126,17951.567036852513
43.56398794323472,39989.617576226934,723.1086333040971,23561.610797900812
37.14093744130204,50979.48534073179,801.2154811643426,31408.259182694215
22.54261221288012,64796.72901213806,631.8412997703595,16911.791615331516
36.73180925851182,36105.09399702496,709.4853083805198,12324.798762338201
38.85317379728837,66607.12106940598,666.9008911101696,10599.949830461183
26.16142563798867,59705.433016099785,721.2943603096518,23563.560144306655
36.53725105945528,68287.34931625721,700.9573888707876,10584.248959707082
35.58208718446,63358.712010969924,667.9256545477845,18138.404735310385
23.57029702169377,80462.10644960766,724.3936142435537,22186.565935194805
38.577873603482836,61878.36753971861,790.2174054893371,20925.87768414957
40.60784526368234,53558.91688312121,690.4548104136351,22127.22432092086
45.830512431752766,61834.46254548425,735.9878971074091,21111.44927900427
45.53802052034903,68149.47043554582,635.3363521064418,26394.329066566967
21.22330632042909,60732.901054885566,652.1781811590996,15238.418096306015
25.621749600848773,60608.87536805824,723.6203138940189,16615.024307707343
40.1503526720866,49470.12468289867,774.2058014267982,16136.70277364588
40.13785950912209,50056.48623673578,717.780667439283,24150.95905931305
40.150476863060476,38960.920923004596,684.3470984738423,24501.992941975317
73.52731490654722,86243.65114780409,699.9645702711678,22256.12659659254
40.70890510693167,41342.051469130725,637.4796133015142,25917.468334449637
46.35565640180599,49606.42203306139,730.2257663177684,14109.795663118097
44.54001763493203,49223.89101646204,744.1166531161705,28336.120557755683
41.51391251305798,73423.86565416661,677.3954833583459,27616.193108561292
31.847307553596544,55575.75482561958,676.4978926120249,23678.109986228734
42.589692204932675,78716.131090106,713.2939114826024,28908.9945438553
27.27174785462428,49897.640636341974,678.1640131979702,11716.88396161113
32.63181393259991,64184.91243335703,696.6933692687089,17377.75931868674
30.146364521708964,47469.794201103636,804.9860894583258,16323.48269659024
35.81874139386323,92177.23691660083,687.6487149627002,23607.396618786715
58.146585666735085,42186.023714557305,682.0829923989389,14749.296301989272
16.32734807408252,64647.31065340541,667.622909718242,23787.47574668743
41.86260190374514,69506.65321398148,737.2095985749968,26852.680719983568
18.872841288103483,66206.98646177247,690.9387913390949,23476.014500419995
30.280681342105666,57220.68511683438,667.5313480839287,21418.755118307505
45.889505969673664,58052.689503998605,766.0652016136506,15060.633295496255
35.64280019095463,60657.17207968664,770.9801502256819,15765.745169373178
24.222552220706937,57794.96997557267,669.9788217130647,26248.094526483335
27.846962907400318,74458.18675192364,606.6730024319692,23896.74501952666
41.79597748934676,93157.84502387026,750.3756844918461,19804.90240311228
27.696333682828634,51637.623224882496,665.7685087119999,17910.452271170547
37.16458589581975,39452.95530631383,739.5312799581384,9870.960634443116
35.45571839903814,58675.76927473118,601.4948091144082,14645.737906577806
28.48399652394183,98695.64006481477,744.6298669149654,29557.09543569862
56.439440893253256,47944.88148045404,639.441403535961,13597.722144987667
41.33919022318011,84586.75208166102,736.5382059533263,20947.399106105404
14.74857413342393,85165.51221114662,700.7136533918217,25037.219865975992
36.86454314769428,51696.176374380084,652.3030290301677,13725.386659988537
28.38213535231612,68534.74618777914,679.648184353661,20923.552373905415
43.52433334796224,84425.94934692807,734.315922847835,24689.577687553276
27.074792615672994,54313.08388518769,705.2947226557617,20062.49660953625
33.85263558533101,56946.29459846457,729.2206490236242,34342.01527833384
40.049872789804574,51274.786290770346,798.8220292257743,11657.003705609024
43.657551941701215,44778.649039607,621.7879194144474,25293.642649419395
22.997035929442237,50260.83682400989,780.8606287484312,19135.99131301768
31.654987641590516,41640.89599856615,705.2177968761606,23859.600774183375
30.25054688839044,60511.25202388839,655.0607975838436,22206.53575849623
28.46670767426288,48450.40153412038,633.4843187130505,16334.219014450016
52.65454240281097,63506.788676861215,690.5439804611483,21144.9819622967
39.049817109609556,36661.56530694559,746.082505596223,10710.492743008565
22.391160456649548,64963.20348321686,693.6225439811233,23016.23750285697
44.17861947054776,72502.93442413387,775.5577465123674,21490.79232995263
56.22156197012633,30093.96536142817,627.441215497422,23193.30084321551
45.32465260551147,65610.84854771358,699.3955526076973,25290.59162543575
19.806300340459867,78415.03488709938,637.380327779344,21838.099201048553
30.157659271337486,41855.38471963192,718.1815941312484,20740.447098991383
47.669111491866225,85088.58580256555,744.344369504865,15594.658316693538
27.923305343812192,66285.28514049068,678.9619103159473,16438.896181754746
39.43819428146229,49424.82216362387,569.7893071686433,25933.673100886655
42.74634053429337,59163.46383513441,709.9474073398247,27181.67702852989
25.73069528421917,68374.90368782583,721.8369275866755,18809.44781843973
34.404746439382,61140.080871186176,720.2147377480849,20230.01373626637
2.5873265993092716,68081.33988669554,761.7891095911077,15476.928125031169
24.756123586657104,46189.89610380951,646.4473160175476,25863.784226337222
32.4743184860684,62540.41236054117,734.0108052725225,23327.084118458893
22.522168180351507,38794.2825464253,759.6253756238988,29706.087182318748
51.32411303931635,58331.60907976949,611.0706207996742,15608.384614101305
20.698586220393672,46441.38537802815,715.9825912959489,18109.960504908915
30.59955513303016,48967.050861153504,674.7910084496165,21157.22961262786
36.30740577286091,78541.39762815656,695.9238663449177,23232.447688628854
49.412732890661154,76369.65180891403,717.3838241769168,18921.66181226184
20.641378488205607,69137.07181360766,675.6385717943224,15635.194547731498
46.63163752154959,43615.308529911315,666.2145960419194,24407.037644617856
35.10233061019587,55253.87325457797,701.7076208744012,23605.676812727907
25.18491348952049,78196.46549968775,645.6377030568599,15418.629497181375
39.62103474263271,62125.753704598574,645.7087435557407,26777.21400552748
36.9905969557347,94789.94309972541,733.9686641478252,25850.99354598302
28.997831228412053,65899.76759091558,642.5602982420672,20671.482486238965
35.69802084990019,62880.73674735047,733.3156250454606,20397.98931188018
31.1468640313824,55363.25303696248,723.1295646426976,22770.288855579536
36.13517345251248,62003.11357173423,613.7096635604702,15691.48464871871
41.62130674521047,57712.952454291844,666.1217673832173,20150.15739582041
50.86016816145352,70621.63015032886,759.7054701523687,9238.082276954097
22.62184501173151,74350.53475191876,650.9417234430159,24382.27822751468
56.330333746562665,48210.158092380756,676.7797868845306,12192.533887790703
15.479122004774982,40031.50569663333,723.1030446625948,27517.099142144994
33.482149049644164,32456.919403450553,739.1695254641297,18349.39953016775
40.883172064845766,67619.86990368816,687.4230556977752,18941.665090344115
37.809918677350325,43449.50090739189,670.1244902654179,16861.33046957747
28.773004801794063,27706.64110571276,771.1184930849254,18559.80563038962
32.918777496427246,65828.67906796446,786.9449831898789,27092.656725740184
30.069990653411672,97394.99276149186,748.9429025390898,7560.956717324603
29.106352430557884,59908.9363269016,704.2659071282512,26384.82693044094
43.496020970210246,72577.36161677462,659.5867139179537,21690.11740550854
38.57015485965047,61227.440378213476,658.4777796721718,13964.891760713923
28.07090404739346,58516.65520213286,726.1257052632878,14623.43803475381
43.995998754332504,73786.14724481653,720.9199110444342,28381.965136041013
38.072995208766095,55645.88183717023,770.0799296473215,15272.465600286345
43.1286211883896,64010.88471107854,732.522504626807,14233.247447020203
41.29628841923612,64825.467092940205,624.845984912009,25686.572711823646
26.710049890779278,49978.64319535427,752.597380886146,21692.76438142957
29.398189598030307,74880.63524304784,650.0969686342794,15310.372117318006
42.472936051232615,57375.60364956887,680.8014364023825,21083.124877023096
41.10370265433465,48663.82260760733,712.5100103125848,14871.236581798614
34.79098406035852,68047.64765355605,799.7833744891982,25504.106992113026
36.17327383308782,46522.98027313444,855.4959278002681,25306.85482436567
47.77664895788425,60422.717360536924,730.3361529568091,22660.030994109715
29.084286111641703,59863.21505033695,690.8401690639806,21808.305306235085
40.470973811700375,76288.43348747367,726.7252824240275,28805.94062433687
32.97807347566106,67120.47349319929,744.3827712936918,19998.431636941128
32.8231879677278,59624.595618822845,683.9666187221404,14090.629372895994
45.9877685198719,72266.4944880043,789.7605677956161,22247.369564161534
43.2541634898803,80853.1132352597,711.50353795957,30430.235247685567
43.135096360006386,68367.15459527794,724.8871544545697,14926.20253407074
48.05478807154329,60155.28929765071,733.296212602723,18192.68616653007
35.21003841632759,40322.45651474761,721.0793305307228,22082.230190507264
41.81952971294964,44023.29505386941,741.9470250234806,19730.475754971303
31.89733243406544,55421.629434679984,669.1373406726539,15088.482098113427
38.24166352488442,50857.31696761075,672.0849123026985,25609.289281152356
33.698569456323156,57195.43045521831,644.9922883514153,31600.203610086297
35.96995964992718,60849.74887345661,721.9750615310113,20980.657295119538
40.95157025436914,67945.39131535096,738.9468251756057,15479.658551319999
26.817793167665275,58942.518329113635,722.8886433075943,12255.197374732625
55.92387275685461,67297.52465739303,783.7246216673768,21289.879906105904
24.93982618500298,60967.1162221518,699.7201990585477,25519.386716581288
22.85811387212268,30368.00150469193,733.4370827796256,22375.838732476906
46.581108735000676,45909.96909271869,645.4149561930343,19987.980795405732
42.91662693962936,57838.686664175766,680.6450148762799,17053.64174105347
41.24119817052155,41854.578857383385,734.7768878782889,14539.181836409552
41.2834550926428,68998.93094994307,742.4551055371572,24173.756631624412
34.87753227153085,82961.26248515546,685.3016526167909,24568.858106927928
26.027456285141685,78281.42777545974,696.4200374070966,12271.351066546335
35.75804558193726,56798.35693604688,624.1063126659595,27949.194890903418
28.228382884878883,82360.89205274929,682.1485399596695,22870.356104470007
44.75119733417751,62230.01185803167,744.5191581759893,26997.973225728965
33.52942618497861,54943.71043322941,728.7602508053283,13289.361257574425
26.745028032074885,50798.960046885906,725.0332860690605,13170.879222922806
31.786141583470066,55462.95470267808,702.488684359048,19255.153451163515
39.12931454275624,54177.34772188157,700.3531579314089,22513.92213447597
29.36275447196025,62556.243335632316,666.9839430263277,28981.80411463482
26.777796044335687,62408.60971574797,734.9414210101268,23530.39456907566
37.436872114919126,60045.69030230122,721.0486472194694,18786.593615939833
37.44966571108723,66554.07254619525,724.60094239964,14868.15396167054
29.9305682462887,77859.69412179512,673.698257866621,26150.00286359575
30.28961694381677,74243.31203161986,592.3328540064377,15176.472871246426
37.32049937357636,37726.53047325145,754.8576355876847,28142.34277386161
20.519156585026757,21691.182976470678,676.0581271995798,18578.076751967452
20.925362256234447,74014.79866858911,656.861211797844,27952.91036308925
27.81555778747564,39496.81952376869,734.6739455956997,23394.656450296392
32.86552848288153,56628.518971609745,680.3993680040435,19315.02255278771
38.10907565598005,42448.304609109604,752.996819202331,17403.018140869368
49.753562169495524,32970.293436299704,730.8502974788348,18295.460613269603
43.576596232020194,68121.94092307182,734.1784661600238,22141.583461876187
33.40061470036573,71387.3274045397,631.7022144399733,20385.782481088583
34.80983792097311,51352.34398909921,760.5971992693201,17030.942959656473
24.97470635362191,21134.365617826348,713.0625265616928,19171.84294841184
34.8148686400761,51806.33327621276,681.5361430376898,20392.88514859575
32.11341361079862,65877.0600810382,707.1694233671126,9356.32952792594
38.227185603380896,37816.32646838807,611.188238355084,22290.840573943493
26.72769056447677,62750.39879668733,720.4326405740335,15101.393876415965
40.193465142411725,59770.35226240507,648.5314245908964,14233.337983971276
50.32738913002578,68689.37249401632,632.3664857078232,11563.278264446448
33.91239851543143,61793.705526212296,623.8820406891055,11030.537510660548
39.01711722098941,45403.96588677667,755.6344187494963,13222.762484438554
41.90143991711113,77948.57252496737,668.5368303153606,16454.895211847546
30.987795281141636,57622.05640459545,776.686385495825,29766.29568763284
37.24092481810417,59590.43190735102,673.2099268473851,17370.60162052398
35.12592400781795,46000.98061390206,614.6321021203527,20888.750531340156
35.97676098548832,53350.766232127346,644.173778002567,22002.406932531645
27.269902161445337,46727.95928959649,761.790581000347,20655.325931079242
35.245101742589426,57405.809101148654,692.2050911031666,19612.78269637003
39.979982912454496,85675.62720213515,672.58563517547,14023.531182003777
49.51143607795042,39421.48285602966,708.0009112926393,27254.637741396058
44.59270826085207,35796.57903184889,725.0891368083772,29035.983218189423
56.531824575115564,82067.55491240413,755.8699407951231,11586.70652938657
27.326524371119504,56860.14484272201,772.4249614946464,14879.857045568102
43.723206367206785,49963.908920101254,682.0115677105457,18600.94828811497
36.83342005738352,75598.57031094114,633.6976156958981,15177.311025449042
56.89802933217672,50915.766903947035,679.3267419438362,22529.827767279327
26.917017146448487,87390.14570320403,713.0140253291443,16358.638987966935
26.60278157819224,70168.88807008904,651.8120536894695,30825.280339033012
29.00607354555978,52681.32887781446,652.1424542552479,25952.74297171798
13.76104275690193,92359.62319898256,717.1893940774943,21062.870153161075
29.74244978319239,50914.27615494993,697.5673824214774,25134.93131659866
27.40867338446302,71131.4305801396,701.6398497705793,25529.502121786543
36.50393786476208,64489.38870609738,662.0752332649965,17180.262559708783
38.41755975777159,79526.11934098197,688.4799642897117,15918.913777290176
53.761708392158866,83422.66795090279,653.7883427865847,20390.715314848236
44.5042383818605,60480.0622359865,744.5099205562393,24308.18062248972
29.23096344337597,48698.73194480725,751.7624667361877,20695.301993267087
26.01585328651642,66899.58214408674,607.6906068880953,12115.017589045014
39.919191715065054,49834.26945371841,653.5244569903795,15985.877780245788
21.797667929793576,90200.80871289935,625.173537245496,19630.13568202811
53.31458765854354,62048.02996624106,667.4988032796551,19621.67197837085
46.79440120721287,54520.17673031837,695.8281015104819,29862.71088394904
30.308243478952953,62770.204587973625,627.5177390150735,13070.06028800501
17.868654709091224,39793.10565705455,653.9070093437343,22527.946209179372
48.538723741654124,45425.789422340225,649.802131395925,27445.56554164145
33.85460154747382,78006.20861916638,710.3633664699472,31357.24872711398
47.378163119734616,50146.58581542906,703.4672168518125,17978.01288408019
19.05572341205633,44296.3352597709,663.9131223331374,22457.147263601
29.006249770462272,68049.79128790929,708.84104360697,22848.801785993233
35.05243699718183,77785.56231994496,672.6659957706368,20977.408657766453
35.46980593764742,70784.29965997601,686.4172444836973,19505.77399380347
30.499345285207564,74940.71528708725,783.6726045149269,22179.87694750023
41.228499323474985,48648.073671458085,767.0230525895174,7338.769573901573
24.323795706174057,38672.83999887234,635.0209381536201,23410.34745031316
33.576205149787064,82520.0047793323,741.4866208939587,20630.889518309836
36.20295631711899,55159.802417367966,740.5698277245796,18887.625516108674
40.14438834058749,56237.50475317429,642.5868355623691,30234.310978597787
42.1161487808889,79922.91212773586,740.938882187743,16625.32990604724
23.753579081621307,68343.4501410099,776.8965959206276,17984.620054674848
19.658858292643778,66838.31658122412,643.8727596877793,29957.76651102367
47.77676821898509,92475.03517351625,654.1248589492868,15839.693475750717
38.323140119795916,50347.22654429785,750.8830733421751,17249.423585317305
27.515134634434464,73917.60192121856,713.5747655412824,19264.87288284575
50.51151975522523,60855.19687345627,727.5738137619761,24203.672410647745
36.156746342928585,64028.88418294885,717.0294608200248,21039.012536766568
46.792971840638266,82927.02639618798,719.5347960464072,13536.873264238686
35.67518481410109,67617.53634434435,633.6763935844458,17339.157184364052
55.60747924881987,68074.4411857445,752.3658853310724,16963.227833938945
52.55340842443204,76087.61005964704,758.4794996213886,19613.89477388477
32.51035851520926,54525.70905685672,688.5304627965986,22129.218293149144
44.71570950954356,47411.85498991491,697.8261525093069,22091.02877943986
41.45375949585147,44327.862089684495,623.4446248722139,11119.94122975799
48.68631557532349,30504.65115935997,725.7127378008918,25319.70493780428
25.350765394198955,90843.10694910484,728.6028720857072,21262.84422998312
41.86051459998439,43451.87451417475,696.8904491500344,26922.660237969532
45.58424486849588,56681.19564621342,756.2176679935251,22220.99163645336
17.412605135768857,55847.80050166619,683.296138451003,25506.61478867881
23.16741487334225,64611.10046713651,728.23029629468,22332.726557250637
14.607678222398995,72236.05818808945,649.0167830653942,26731.12878101374
32.305931655554424,72907.10232539618,698.8223924562881,22611.253180088894
42.17542255795962,51253.83842146592,691.2822871048583,19510.42376778548
50.02357052096028,57493.174293203825,711.2653961020471,31362.17360223441
35.74094780419775,64238.69925732449,681.5236535583321,24445.185611399458
51.286155455712915,56269.633107246795,693.4263702164166,22868.722105022065
21.198985417851084,84110.18364029989,741.3023585720753,13618.47791730832
